collected_at,fcltNo,fcltNm,lineNm,stnCd,stnNm,stnNo,crtrYmd,upbdnbSe,mngNo,vcntEntrcNo,bgngFlrGrndUdgdSe,bgngFlr,bgngFlrDtlPstn,endFlrGrndUdgdSe,endFlr,endFlrDtlPstn,elvtrWdthBt,elvtrSn,oprtngSitu
2026-08-07 15:39,1127789,승강기)에스컬레이터-서울(4)역 9-1번출구 3호기,4호선,0426,서울역,426,20210527,하행,3,9-1,지상,1,9-1번 출입구(교통섬) 측,지하,B1,9-1번 출입구(교통섬) 측,1200,1801-348,M
2026-08-07 15:39,1041595,승강기)에스컬레이터-충무로(4) 내부 8호기,4호선,0423,충무로,423,20210527,하행,8,내부,지하,B3,동대문역사문화공원 방면7-2,지하,B2,동대문역사문화공원 방면7-2,1200,1808-135,M
2026-08-07 15:39,1127790,승강기)에스컬레이터-서울(4)역 9-1번출구 4호기,4호선,0426,서울역,426,20210527,상행,4,9-1,지하,B1,9-1번 출입구(교통섬) 측,지상,1,9-1번 출입구(교통섬) 측,1200,1801-316,M
2026-08-07 15:39,1132940,승강기)에스컬레이터-신용산 5번출구 1호기,4호선,0429,신용산,429,20210527,하행,1,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1800-495,M
2026-08-07 15:39,1132942,승강기)에스컬레이터-신용산 5번출구 2호기,4호선,0429,신용산,429,20210527,상행,2,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1800-496,M
2026-08-07 15:39,1135567,승강기)에스컬레이터-길음 3번출구 하행2,4호선,0417,길음,417,20210527,하행,2,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1803-356,M
2026-08-07 15:39,1135568,승강기)에스컬레이터-길음 3번출구 상행3,4호선,0417,길음,417,20210527,상행,3,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1803-355,M
2026-08-07 15:39,1041648,승강기)에스컬레이터-동역사(4) 하행(5-2) 3호기,4호선,0422,동대문역사문화공원,422,20210527,하행,3,내부,지하,B2,"동대문 방면6-3,충무로 방면5-2",지하,B3,"동대문 방면6-3,충무로 방면5-2",1200,1800-474,S
2026-08-07 15:39,1041649,승강기)에스컬레이터-동역사(4) 상행(6-3) 4호기,4호선,0422,동대문역사문화공원,422,20210527,상행,4,내부,지하,B3,"충무로 방면5-2,동대문 방면6-3",지하,B2,"충무로 방면5-2,동대문 방면6-3",1200,1800-475,M
2026-08-07 15:39,1135938,승강기)에스컬레이터-사당(4) 3번출구 6호기,4호선,0433,사당,433,20210527,하행,6,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1807-301,M
2026-08-07 15:39,1041650,승강기)에스컬레이터-동역사(4) 하행(2-4) 5호기,4호선,0422,동대문역사문화공원,422,20210527,하행,5,내부,지하,B2,"충무로 방면2-4,동대문 방면9-1",지하,B3,"충무로 방면2-4,동대문 방면9-1",1200,1808-987,M
2026-08-07 15:39,1831500,승강기)에스컬레이터-노원(4) E/S 1200형 9호기,4호선,0411,노원,411,20251231,하행,9호기,10번 출입구,지상,2,10번 출입구,지상,1,10번 출입구,1200,1813-783,M
2026-08-07 15:39,1041651,승강기)에스컬레이터-동역사(4) 상행(9-1) 6호기,4호선,0422,동대문역사문화공원,422,20210527,상행,6,내부,지하,B3,"동대문 방면9-1,충무로 방면2-4",지하,B2,"동대문 방면9-1,충무로 방면2-4",1200,1808-988,M
2026-08-07 15:39,1831501,승강기)에스컬레이터-노원(4) E/S 800형 10호기,4호선,0411,노원,411,20251231,상행,10호기,10번 출입구,지상,1,10번 출입구,지상,2,10번 출입구,800,1813-784,M
2026-08-07 15:39,1137933,승강기)에스컬레이터-수유(강북구청) 3번출구 하행1,4호선,0414,수유,414,20210527,하행,1,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1809-186,M
2026-08-07 15:39,1041654,승강기)에스컬레이터-노원(4) 1번출구 1호기,4호선,0411,노원,411,20210527,하행,1,1,지상,2,1번 출입구,지상,1,1번 출입구,1200,1806-720,M
2026-08-07 15:39,1137934,승강기)에스컬레이터-수유(강북구청) 3번출구 상행2,4호선,0414,수유,414,20210527,상행,2,3,지하,B1,3번 출입구,지상,1,3번 출입구,1200,1809-187,M
2026-08-07 15:39,1041655,승강기)에스컬레이터-노원(4) 1번출구 2호기,4호선,0411,노원,411,20210527,상행,2,1,지상,1,1번 출입구,지상,2,1번 출입구,1200,1803-067,M
2026-08-07 15:39,1137935,승강기)에스컬레이터-수유(강북구청) 8번출구 하행3,4호선,0414,수유,414,20210527,하행,3,8,지상,1,8번 출입구,지하,B1,8번 출입구,1200,1809-188,M
2026-08-07 15:39,1041656,승강기)에스컬레이터-이촌 2번출구 하행3,4호선,0430,이촌,430,20210527,하행,3,2,지상,1,2번 출입구,지하,B1,2번 출입구,800,1801-719,M
2026-08-07 15:39,1137936,승강기)에스컬레이터-수유(강북구청) 8번출구 상행4,4호선,0414,수유,414,20210527,상행,4,8,지하,B1,8번 출입구,지상,1,8번 출입구,1200,1809-189,M
2026-08-07 15:39,1041657,승강기)에스컬레이터-이촌 2번출구 상행4,4호선,0430,이촌,430,20210527,상행,4,2,지하,B1,2번 출입구,지상,1,2번 출입구,800,1801-720,M
2026-08-07 15:39,1833285,승강기)에스컬레이터-창동역 2번 출입구 E/S 1200형 7호기,4호선,0412,창동,412,20260514,하행,7호기,2번 출입구,지상,2,2번 출입구,지상,1,2번 출입구,1200,1813-785,S
2026-08-07 15:39,1833286,승강기)에스컬레이터-창동역 2번 출입구 E/S 1200형 8호기,4호선,0412,창동,412,20260514,상행,8호기,2번 출입구,지상,1,2번 출입구,지상,2,2번 출입구,1200,1813-786,M
2026-08-07 15:39,1779307,승강기)에스컬레이터-상계역 내부 에스컬레이터 1호기,4호선,0410,상계,410,20220511,하행,1,1,지상,2,1번 출입구,지상,1,1번 출입구,,1810-581,M
2026-08-07 15:39,1779308,승강기)에스컬레이터-상계역 내부 에스컬레이터 2호기,4호선,0410,상계,410,20220511,상행,2,1,지상,1,1번 출입구,지상,2,1번 출입구,,1810-582,M
2026-08-07 15:39,1779313,승강기)에스컬레이터-성신여대역 4번출구 에스컬레이터 4호기,4호선,0418,성신여대입구,418,20220511,하행,4,4,지상,1,4번 출입구,지하,B1,4번 출입구,,1810-583,S
2026-08-07 15:39,1779314,승강기)에스컬레이터-성신여대역 4번출구 에스컬레이터 3호기,4호선,0418,성신여대입구,418,20220511,상행,3,4,지하,B1,4번 출입구,지상,1,4번 출입구,,1806-697,M
2026-08-07 15:39,1041678,승강기)에스컬레이터-미아 3번 출입구 1호기,4호선,0415,미아,415,20210527,하행,1,3,지상,1,3번 출입구,지하,B1,3번 출입구,800,1806-719,M
2026-08-07 15:39,1041679,승강기)에스컬레이터-미아 3번 출입구 2호기,4호선,0415,미아,415,20210527,상행,2,3,지하,B1,3번 출입구,지상,1,3번 출입구,800,1806-718,M
2026-08-07 15:39,1041680,승강기)에스컬레이터-혜화 1번출구 하행1,4호선,0420,혜화,420,20210527,하행,1,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1800-166,M
2026-08-07 15:39,1779319,승강기)에스컬레이터-명동역 내부 1호기,4호선,0424,명동,424,20220511,하행,1,내부,지하,B2,"회현 방면10-4,충무로 방면1-1",지하,B3,"회현 방면10-4,충무로 방면1-1",1200,1800-724,M
2026-08-07 15:39,1041681,승강기)에스컬레이터-혜화 1번출구 상행2,4호선,0420,혜화,420,20210527,상행,2,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1800-165,S
2026-08-07 15:39,1041684,승강기)에스컬레이터-사당(4) 4번출구 2호기,4호선,0433,사당,433,20210527,하행,2,4,지상,1,4번 출입구,지하,B1,4번 출입구,1200,1808-282,M
2026-08-07 15:39,1041685,승강기)에스컬레이터-사당(4) 4번출구 3호기,4호선,0433,사당,433,20210527,상행,3,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1808-281,M
2026-08-07 15:39,1143989,승강기)에스컬레이터-미아 1번 출입구 3호기,4호선,0415,미아,415,20210527,하행,3,1,지상,1,1번 출입구,지하,B1,1번 출입구,800,1806-894,M
2026-08-07 15:39,1469255,승강기)에스컬레이터-신용산 1번출구 6호기,4호선,0429,신용산,429,20210527,상행,6,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1813-881,M
2026-08-07 15:39,1041686,승강기)에스컬레이터-사당(4) 9번출구 4호기,4호선,0433,사당,433,20210527,하행,4,9,지상,1,9번 출입구,지하,B1,9번 출입구,800,1804-714,M
2026-08-07 15:39,1469256,승강기)에스컬레이터-신용산 1번출구 7호기,4호선,0429,신용산,429,20210527,하행,7,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1813-882,S
2026-08-07 15:39,1041687,승강기)에스컬레이터-사당(4) 9번출구 5호기,4호선,0433,사당,433,20210527,상행,5,9,지하,B1,9번 출입구,지상,1,9번 출입구,800,1804-713,M
2026-08-07 15:39,1469257,승강기)에스컬레이터-신용산 1번출구 8호기,4호선,0429,신용산,429,20210527,상행,8,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1813-883,M
2026-08-07 15:39,1469258,승강기)에스컬레이터-신용산 1번출구 9호기,4호선,0429,신용산,429,20210527,하행,9,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1813-884,M
2026-08-07 15:39,1143997,승강기)에스컬레이터-미아 1번 출입구 4호기,4호선,0415,미아,415,20210527,상행,4,1,지하,B1,1번 출입구,지상,1,1번 출입구,800,1806-895,M
2026-08-07 15:39,1041698,승강기)에스컬레이터-충무로(4) 1번출구 21호기,4호선,0423,충무로,423,20210527,하행,21,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1806-330,M
2026-08-07 15:39,1041699,승강기)에스컬레이터-충무로(4) 1번출구 22호기,4호선,0423,충무로,423,20210527,상행,22,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1806-329,M
2026-08-07 15:39,1146221,승강기)에스컬레이터-한성대입구 5번출구 상행2,4호선,0419,한성대입구,419,20210527,상행,2,5,지상,1,5번 출입구,지하,B1,5번 출입구,1200,1809-932,M
2026-08-07 15:39,1146222,승강기)에스컬레이터-한성대입구 5번출구 하행1,4호선,0419,한성대입구,419,20210527,하행,1,5,지하,B1,5번 출입구,지상,1,5번 출입구,1200,1809-931,M
2026-08-07 15:39,1146223,승강기)에스컬레이터-총신대입구 14번출구 2호기,4호선,0432,총신대입구,432,20210527,상행,2,14,지하,B1,14번 출입구,지상,1,14번 출입구,1200,1807-713,M
2026-08-07 15:39,1146224,승강기)에스컬레이터-총신대입구 14번출구 1호기,4호선,0432,총신대입구,432,20210527,하행,1,14,지상,1,14번 출입구,지하,B1,14번 출입구,1200,1807-714,M
2026-08-07 15:39,1041724,승강기)에스컬레이터-명동 B계단 옆 3호기,4호선,0424,명동,424,20210527,하행,3,내부,지하,B2,"충무로 방면10-4,회현 방면1-1",지하,B3,"충무로 방면10-4,회현 방면1-1",1200,1800-725,M
2026-08-07 15:39,1148651,승강기)에스컬레이터-쌍문 4번출구 상행2,4호선,0413,쌍문,413,20210527,상행,2,4,지하,B1,4번 출입구,지상,1,4번 출입구,1200,1803-300,M
2026-08-07 15:39,1041725,승강기)에스컬레이터-명동 B계단 옆 4호기,4호선,0424,명동,424,20210527,상행,4,내부,지하,B3,"회현 방면1-1,충무로 방면10-4",지하,B2,"회현 방면1-1,충무로 방면10-4",1200,1801-054,M
2026-08-07 15:39,1500050,승강기)에스컬레이터-미아 6번 출입구 5호기,4호선,0415,미아,415,20210527,하행,5,6,지상,1,6번 출입구,지하,B1,6번 출입구,800,1803-201,M
2026-08-07 15:39,1500051,승강기)에스컬레이터-미아 6번 출입구 6호기,4호선,0415,미아,415,20210527,상행,6,6,지하,B1,6번 출입구,지상,1,6번 출입구,800,1803-202,M
2026-08-07 15:39,1781388,승강기)에스컬레이터-노원(4) 내부 3호기,4호선,0411,노원,411,20220830,하행,3,2,지상,3,2번 출입구,지상,2,2번 출입구,1200형,1813-716,M
2026-08-07 15:39,1781389,승강기)에스컬레이터-노원(4) 내부 4호기,4호선,0411,노원,411,20220830,상행,4,2,지상,2,2번 출입구,지상,3,2번 출입구,800형,1813-715,M
2026-08-07 15:39,1781717,승강기)에스컬레이터-쌍문 3번출구 하행5,4호선,0413,쌍문,413,20221004,하행,5,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200형,1813-707,S
2026-08-07 15:39,1781718,승강기)에스컬레이터-쌍문 3번출구 상행6,4호선,0413,쌍문,413,20221004,상행,6,3,지하,B1,3번 출입구,지상,1,3번 출입구,800형,1813-708,M
2026-08-07 15:39,1781719,"승강기)에스컬레이터-당고개 1,4번출구측 3호기",4호선,0409,불암산,409,20221004,하행,3,"1,4",지상,2,"1,4번 출입구",지상,1,"1,4번 출입구",1200형,1803-225,M
2026-08-07 15:39,1041738,승강기)에스컬레이터-동대문(4) 하행(7-4) 1호기,4호선,0421,동대문,421,20210527,하행,1,내부,지하,B2,"동대문역사문화공원 방면7-4,혜화 방면4-1",지하,B4,"동대문역사문화공원 방면7-4,혜화 방면4-1",1200,1801-111,M
2026-08-07 15:39,1781720,"승강기)에스컬레이터-당고개 1,4번출구측 4호기",4호선,0409,불암산,409,20221004,상행,4,"1,4",지상,1,"1,4번 출입구",지상,2,"1,4번 출입구",1200형,1815-715,M
2026-08-07 15:39,1041739,승강기)에스컬레이터-동대문(4) 상행(4-1) 2호기,4호선,0421,동대문,421,20210527,상행,2,내부,지하,B4,"혜화 방면4-1,동대문역사문화공원 방면7-4",지하,B2,"혜화 방면4-1,동대문역사문화공원 방면7-4",1200,1801-112,M
2026-08-07 15:39,1151800,승강기)에스컬레이터-남태령 내부(3-2) 1호기,4호선,0434,남태령,434,20210527,하행,1,내부,지하,B2,"사당 방면8-3,선바위 방면3-2",지하,B3,"사당 방면8-3,선바위 방면3-2",1200,1802-114,M
2026-08-07 15:39,1781721,승강기)에스컬레이터-당고개 내부 1호기,4호선,0409,불암산,409,20221004,하행,1,내부,지상,3,별내별가람 방면3-1,지상,2,별내별가람 방면3-1,1200형,1813-713,M
2026-08-07 15:39,1041740,승강기)에스컬레이터-동역사(4) 하행(8-3) 1호기,4호선,0422,동대문역사문화공원,422,20210527,하행,1,내부,지하,B1,"충무로 방면8-3,동대문 방면3-1",지하,B3,"충무로 방면8-3,동대문 방면3-1",1200,1801-576,M
2026-08-07 15:39,1151801,승강기)에스컬레이터-남태령 내부(8-3) 2호기,4호선,0434,남태령,434,20210527,상행,2,내부,지하,B3,"선바위 방면3-2,사당 방면8-3",지하,B2,"선바위 방면3-2,사당 방면8-3",1200,1802-113,M
2026-08-07 15:39,1781722,승강기)에스컬레이터-당고개 내부 2호기,4호선,0409,불암산,409,20221004,상행,2,내부,지상,2,별내별가람 방면3-1,지상,3,별내별가람 방면3-1,800형,1813-714,M
2026-08-07 15:39,1041741,승강기)에스컬레이터-동역사(4) 상행(3-1) 2호기,4호선,0422,동대문역사문화공원,422,20210527,상행,2,내부,지하,B3,"동대문 방면3-1,충무로 방면8-3",지하,B1,"동대문 방면3-1,충무로 방면8-3",1200,1801-577,M
2026-08-07 15:39,1041742,승강기)에스컬레이터-서울(4)역 사당방향(10-4) 1호기,4호선,0426,서울역,426,20210527,하행,1,내부,지하,B1,"숙대입구 방면10-4,회현 방면1-1",지하,B2,"숙대입구 방면10-4,회현 방면1-1",1200,1801-085,M
2026-08-07 15:39,1041743,승강기)에스컬레이터-서울(4)역 당고개방향(1-1) 2호기,4호선,0426,서울역,426,20210527,상행,2,내부,지하,B2,"회현 방면1-1,숙대입구 방면10-4",지하,B1,"회현 방면1-1,숙대입구 방면10-4",1200,1801-373,M
2026-08-07 15:39,1041744,승강기)에스컬레이터-사당(4) 내부 1호기,4호선,0433,사당,433,20210527,하행,1,내부,지하,B2,"남태령 방면1-1,총신대입구 방면10-4",지하,B3,"남태령 방면1-1,총신대입구 방면10-4",1200,1804-715,S
2026-08-07 15:39,1152859,승강기)에스컬레이터-동대문(4) 8번 출구 7호기,4호선,0421,동대문,421,20210527,하행,7,8,지상,1,8번 출입구,지하,B1,8번 출입구,1200,1808-172,M
2026-08-07 15:39,1784882,승강기)에스컬레이터-상계역 내부 에스컬레이터 3호기,4호선,0410,상계,410,20221221,상행,3,내부,지상,2,노원 방면2-1,지상,3,노원 방면2-1,800형,1810-594,M
2026-08-07 15:39,1152860,승강기)에스컬레이터-동대문(4) 8번 출구 8호기,4호선,0421,동대문,421,20210527,상행,8,8,지하,B1,8번 출입구,지상,1,8번 출입구,1200,1808-173,M
2026-08-07 15:39,1784883,승강기)에스컬레이터-상계역 내부 에스컬레이터 4호기,4호선,0410,상계,410,20221221,하행,4,내부,지상,3,노원 방면2-1,지상,2,노원 방면2-1,800형,1810-595,S
2026-08-07 15:39,1152861,승강기)에스컬레이터-동대문(4) 9번 출구 9호기,4호선,0421,동대문,421,20210527,하행,9,9,지상,1,9번 출입구,지하,B1,9번 출입구,1200,1810-701,M
2026-08-07 15:39,1547943,승강기)에스컬레이터-총신대입구 1번출구 3호기,4호선,0432,총신대입구,432,20210527,하행,3,1,지상,1,1번 출입구,지하,B1,1번 출입구,1200,1810-310,M
2026-08-07 15:39,1152862,승강기)에스컬레이터-동대문(4) 9번 출구 10호기,4호선,0421,동대문,421,20210527,상행,10,9,지하,B1,9번 출입구,지상,1,9번 출입구,1200,1810-702,M
2026-08-07 15:39,1547944,승강기)에스컬레이터-총신대입구 1번출구 4호기,4호선,0432,총신대입구,432,20210527,상행,4,1,지하,B1,1번 출입구,지상,1,1번 출입구,1200,1810-309,M
2026-08-07 15:39,1061507,승강기)에스컬레이터-동대문(4) 하행(3-3) 3호기,4호선,0421,동대문,421,20210527,하행,3,내부,지하,B2,"동대문역사문화공원 방면3-3,혜화 방면8-2",지하,B4,"동대문역사문화공원 방면3-3,혜화 방면8-2",1200,1801-113,M
2026-08-07 15:39,1153343,승강기)에스컬레이터-혜화 3번출구 하행3,4호선,0420,혜화,420,20210527,하행,3,3,지상,1,3번 출입구,지하,B1,3번 출입구,1200,1810-099,S
2026-08-07 15:39,1061508,승강기)에스컬레이터-동대문(4) 상행(8-2) 4호기,4호선,0421,동대문,421,20210527,상행,4,내부,지하,B4,"혜화 방면8-2,동대문역사문화공원 방면3-3",지하,B2,"혜화 방면8-2,동대문역사문화공원 방면3-3",1200,1801-114,M
